customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Predicted,Churn_Risk_Level,Expected_Annual_Revenue,Expected_Revenue_Loss
CUST_01075,Male,1,No,No,69,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.68,6508.78,No,0.3489870514151754,No,Low,1136.16,396.5051283358657
CUST_04996,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Credit card,92.79,3683.17,No,0.35584003421521765,No,Low,1113.48,396.22076129796056
CUST_04650,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,86.1,1882.94,No,0.3829929592856534,No,Low,1033.1999999999998,395.70832553393706
CUST_01038,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Credit card,89.91,3367.05,No,0.3666914930408385,No,Low,1078.92,395.6307856716215
CUST_02508,Female,1,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,94.42,3518.43,No,0.3491672739031663,No,Low,1133.04,395.6204880232436
CUST_00132,Male,0,No,Yes,66,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Mailed check,92.74,6109.67,Yes,0.35548234363998593,No,Low,1112.8799999999999,395.6091905900675
CUST_02122,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.39,4480.38,Yes,0.36049812654711016,No,Low,1096.68,395.3510854216848
CUST_02592,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,85.92,2451.52,No,0.3834435609771627,No,Low,1031.04,395.3456491098938
CUST_01413,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Credit card,92.27,4324.88,No,0.35701306110362224,No,Low,1107.24,395.2991417763747
CUST_00483,Male,0,No,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.13,556.0,No,0.39598191306310365,No,Low,997.56,395.0157171952297
CUST_04582,Female,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Credit card,91.16,3451.33,No,0.3610469732958796,No,Low,1093.92,394.95650502782865
CUST_02700,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,83.6,1071.35,Yes,0.3935702327019751,No,Low,1003.1999999999999,394.8296574466214
CUST_04341,Female,1,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.33,3051.99,No,0.3487505160431687,No,Low,1131.96,394.7716341402253
CUST_00276,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.53,2506.31,No,0.37998018946419737,No,Low,1038.3600000000001,394.55622953204403
CUST_02288,Male,1,Yes,No,20,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.92,1748.91,No,0.37810435058837427,No,Low,1043.04,394.3779618376979
CUST_02912,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.02,3360.52,No,0.3776560444312938,No,Low,1044.24,394.36354783693423
CUST_04069,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.28,3219.71,Yes,0.36783465195655435,No,Low,1071.3600000000001,394.0833327201741
CUST_01592,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Credit card,85.95,838.55,No,0.3820714809826695,No,Low,1031.4,394.06852548552536
CUST_01387,Male,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.89,308.89,No,0.39108399498732144,No,Low,1006.6800000000001,393.69643607383676
CUST_03435,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.65,3853.33,No,0.35404787998010523,No,Low,1111.8000000000002,393.63043296188107
CUST_03078,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Mailed check,82.41,185.86,Yes,0.39800306487763326,No,Low,988.92,393.59319091878905
CUST_04110,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.86,2321.72,Yes,0.3861733786029382,No,Low,1018.3199999999999,393.248074898944
CUST_04698,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Bank transfer,88.54,3175.2,No,0.36972908268758853,No,Low,1062.48,392.8297557739091
CUST_01648,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,92.8,4096.63,No,0.35258208224010934,No,Low,1113.6,392.63540678258573
CUST_00357,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Electronic check,84.76,922.46,No,0.3860046993311076,No,Low,1017.1200000000001,392.6130997836562
CUST_00379,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.86,2105.41,No,0.38995699570253745,No,Low,1006.3199999999999,392.42152391537746
CUST_00231,Female,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Credit card,89.52,3915.41,No,0.36529050936308427,No,Low,1074.24,392.40967677819964
CUST_04383,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.22,3516.56,No,0.374915035815702,No,Low,1046.6399999999999,392.4010730861463
CUST_03587,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.42,3343.53,Yes,0.37818846072513485,No,Low,1037.04,392.1965613103938
CUST_01210,Male,1,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.98,4218.69,Yes,0.34758074101226727,No,Low,1127.76,391.98765648399456
CUST_04154,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.75,7017.98,No,0.3340660444414778,No,Low,1173.0,391.8594701298535
CUST_02653,Female,1,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Credit card,95.05,3530.87,No,0.34351661887360674,No,Low,1140.6,391.81505548723584
CUST_00914,Female,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Credit card,85.57,2133.63,No,0.3815179414533383,No,Low,1026.84,391.75788300194586
CUST_01113,Female,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.82,3847.96,No,0.37139644741910155,No,Low,1053.84,391.39243214814593
CUST_00808,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Credit card,95.51,4701.28,No,0.34145255666096247,No,Low,1146.1200000000001,391.34560424026233
CUST_02652,Male,0,Yes,No,52,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,86.73,4485.03,No,0.37566717920264203,No,Low,1040.76,390.9793734269417
CUST_03935,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,83.86,2338.24,Yes,0.38848438110482286,No,Low,1006.3199999999999,390.9396023934053
CUST_00240,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.23,3140.18,Yes,0.3608318049876204,No,Low,1082.76,390.69424516839587
CUST_04036,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Credit card,87.12,1901.39,Yes,0.3736319289575448,No,Low,1045.44,390.6097638093757
CUST_00611,Male,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.93,6056.4,Yes,0.3579578262906125,No,Low,1091.16,390.58926173526476
CUST_04270,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.86,5863.38,Yes,0.3321856189170463,No,Low,1174.32,390.09221600666575
CUST_03617,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,94.77,6077.07,No,0.34280606509159867,No,Low,1137.24,389.85276946476966
CUST_03355,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1982.45,No,0.3777626067131769,No,Low,1032.0,389.85101012799856
CUST_04192,Male,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.31,2719.34,No,0.38975166003709244,No,Low,999.72,389.64252957228206
CUST_02333,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,94.86,3991.05,Yes,0.34226586138164783,No,Low,1138.32,389.60807532795735
CUST_03317,Female,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.32,2260.5,No,0.3891582786863809,No,Low,999.8399999999999,389.09601336179105
CUST_03223,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.8,2587.01,No,0.3735550260286153,No,Low,1041.6,389.09491511140567
CUST_00399,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,104.77,7345.14,No,0.30936204970774867,No,Low,1257.24,388.94234337456993
CUST_01092,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,99.57,7176.75,No,0.32527564774694456,No,Low,1194.84,388.6523549539592
CUST_00423,Female,1,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Credit card,93.39,3170.27,No,0.3467563798153273,No,Low,1120.68,388.60293973144104
CUST_00846,Male,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Credit card,98.02,6584.56,Yes,0.3302299242834057,No,Low,1176.24,388.4296461391131
CUST_01918,Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.39,4167.64,No,0.3580185383846939,No,Low,1084.68,388.3355482151098
CUST_03988,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Bank transfer,87.37,2432.84,No,0.3699499818954931,No,Low,1048.44,387.87035901851084
CUST_04319,Female,1,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,96.49,3742.27,No,0.33487571539690436,No,Low,1157.8799999999999,387.7458933437676
CUST_01290,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.88,2717.88,Yes,0.35552028467112223,No,Low,1090.56,387.71620165093907
CUST_04817,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,81.41,418.92,Yes,0.39667438117068593,No,Low,976.92,387.51913645326647
CUST_03936,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.37,3551.84,No,0.3738467058873285,No,Low,1036.44,387.46967984986276
CUST_00116,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.11,3044.28,No,0.37017461069994456,No,Low,1045.32,386.95092405686603
CUST_00704,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.39,3275.3,No,0.3379152329731032,No,Low,1144.68,386.80480887965183
CUST_01647,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,89.43,3207.12,Yes,0.36018168675878615,No,Low,1073.16,386.53257896205895
CUST_02353,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.45,6476.8,No,0.34088930256494276,No,Low,1133.4,386.36393552710615
CUST_04997,Female,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Bank transfer,94.25,6401.15,No,0.34160860621568134,No,Low,1131.0,386.3593336299356
CUST_01317,Female,0,No,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card,85.71,2833.5,No,0.3755854542176185,No,Low,1028.52,386.297151371905
CUST_04426,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Bank transfer,85.85,2927.42,No,0.3748883476861283,No,Low,1030.1999999999998,386.2099757862493
CUST_02746,Female,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,92.12,5888.48,No,0.3493381603054217,No,Low,1105.44,386.17237592802536
CUST_02054,Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Credit card,84.17,501.94,No,0.38230980496853856,No,Low,1010.04,386.14819541042266
CUST_04120,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,98.27,6281.74,No,0.3274332127255356,No,Low,1179.24,386.1223417744606
CUST_02755,Female,1,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,100.98,5478.73,No,0.3186212401198248,No,Low,1211.76,386.09247392759886
CUST_04441,Female,1,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Credit card,87.85,122.32,Yes,0.3661028969689907,No,Low,1054.1999999999998,385.9456739847099
CUST_01670,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Credit card,85.38,499.36,No,0.37637760936908865,No,Low,1024.56,385.62144345519346
CUST_00010,Female,1,No,No,43,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.55,3820.16,No,0.36702256341284073,No,Low,1050.6,385.59390512153044
CUST_01971,Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,82.27,767.03,No,0.3905411560061908,No,Low,987.24,385.55785085555186
CUST_04706,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,99.58,6470.2,No,0.32260110979150997,No,Low,1194.96,385.4954221564628
CUST_01848,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Credit card,83.22,1169.29,No,0.38572922038964647,No,Low,998.64,385.2046286499165
CUST_00436,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer,84.79,1826.8,No,0.37808708019159315,No,Low,1017.48,384.6960423533422
CUST_04442,Male,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,95.85,5449.62,No,0.33443586198649955,No,Low,1150.1999999999998,384.6681284568717
CUST_02067,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.1,2485.4,No,0.3766805181129226,No,Low,1021.1999999999999,384.6661450969165
CUST_04599,Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.6,3116.79,No,0.37444543179174833,No,Low,1027.1999999999998,384.63034753648384
CUST_02008,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Mailed check,88.87,2841.53,No,0.3605239006020459,No,Low,1066.44,384.47710855804587
CUST_00703,Male,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card,84.92,2714.1,Yes,0.3769176987790754,No,Low,1019.04,384.094211763829
CUST_01155,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.06,3676.57,No,0.3476472843572426,No,Low,1104.72,384.0529079751331
CUST_00545,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,81.19,1454.5,No,0.3941545620342465,No,Low,974.28,384.0169066987257
CUST_00787,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Electronic check,92.57,4879.69,No,0.3456670679873074,No,Low,1110.84,383.98080580302053
CUST_02683,Female,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,92.43,4185.01,Yes,0.3461839177477476,No,Low,1109.16,383.9733542090917
CUST_01736,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.87,2674.63,Yes,0.3682081214854623,No,Low,1042.44,383.8348741613053
CUST_03430,Female,1,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.42,1008.2,No,0.3786959931019677,No,Low,1013.04,383.63418885201736
CUST_00300,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Bank transfer,87.82,964.06,No,0.36397744648268304,No,Low,1053.84,383.57399220131066
CUST_04216,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer,87.6,2401.18,Yes,0.3648473386633282,No,Low,1051.1999999999998,383.52752240289055
CUST_01274,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,98.94,6219.26,No,0.32268969880247667,No,Low,1187.28,383.1230255942045
CUST_02956,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,84.97,3338.01,No,0.3756330997374655,No,Low,1019.64,383.0105338163093
CUST_00621,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,97.06,3802.16,No,0.3287621053210507,No,Low,1164.72,382.9157993095342
CUST_01489,Male,0,No,Yes,48,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.06,3983.56,No,0.3794507095959081,No,Low,1008.72,382.75951978358444
CUST_03349,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.28,3297.37,Yes,0.3736580884251858,No,Low,1023.36,382.3867413707981
CUST_00593,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.39,4820.96,No,0.3646063236374155,No,Low,1048.68,382.35535947208496
CUST_00689,Male,1,No,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.68,5263.47,No,0.35132050246158547,No,Low,1088.16,382.2929179585989
CUST_00401,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Mailed check,88.81,3128.46,Yes,0.35842613845070925,No,Low,1065.72,381.9819042696899
CUST_00175,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,87.78,2818.06,No,0.3625710097240778,No,Low,1053.3600000000001,381.9177988029546
CUST_01142,Male,1,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,92.72,4144.25,No,0.3432349425657465,No,Low,1112.6399999999999,381.89692649635214
CUST_04682,Male,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.22,3847.31,No,0.37332470393682,No,Low,1022.64,381.7767752339496
CUST_02873,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,89.08,4795.06,No,0.3571400214639649,No,Low,1068.96,381.76839734411993
CUST_02222,Male,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,No,Credit card,87.52,3862.03,No,0.36337249881619066,No,Low,1050.24,381.62833315671605
CUST_02310,Male,1,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.13,5710.7,No,0.33782583249765036,No,Low,1129.56,381.5945473560459
CUST_00887,Male,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Credit card,94.39,4890.99,Yes,0.33689342236472675,No,Low,1132.68,381.5924416440787
CUST_04638,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,93.37,6261.01,No,0.34055884128949515,No,Low,1120.44,381.575748134402
CUST_01812,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Bank transfer,82.68,109.4,Yes,0.3844663169811566,No,Low,992.1600000000001,381.45210105602433
CUST_01140,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Mailed check,91.01,4362.37,Yes,0.3492152932677335,No,Low,1092.1200000000001,381.38500608355713
CUST_02570,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.48,4606.26,Yes,0.35498914151317346,No,Low,1073.76,381.17314059118513
CUST_04717,Female,0,No,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Mailed check,92.6,5268.0,No,0.3430207228009655,No,Low,1111.1999999999998,381.1646271764328
CUST_00607,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,90.03,4232.25,No,0.35276285690921155,No,Low,1080.3600000000001,381.11088009043584
CUST_01422,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Electronic check,88.46,3356.64,No,0.35896819247312606,No,Low,1061.52,381.05191567407275
CUST_04526,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,98.27,5913.3,No,0.3231099341100052,No,Low,1179.24,381.02415869988255
CUST_01136,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card,92.65,5574.1,No,0.3426933928443361,No,Low,1111.8000000000002,381.00651416433294
CUST_00769,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Bank transfer,91.45,4829.58,No,0.3470907495261583,No,Low,1097.4,380.89738853000614
CUST_03579,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,95.03,3402.91,No,0.33391864775513863,No,Low,1140.3600000000001,380.7874691540499
CUST_03282,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Credit card,89.14,2940.19,No,0.3558608211599945,No,Low,1069.68,380.65720317842295
CUST_01593,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Credit card,93.57,3378.07,No,0.33899587671692666,No,Low,1122.84,380.6381302128339
CUST_03643,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,86.76,2412.66,Yes,0.36547763914001313,No,Low,1041.1200000000001,380.50607966145054
CUST_00814,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.45,4249.08,No,0.35049477378843624,No,Low,1085.4,380.4270274699687
CUST_00737,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Credit card,90.95,4720.77,Yes,0.3484393646709308,No,Low,1091.4,380.2867226018539
CUST_00610,Female,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,83.09,3090.96,No,0.3813384808214325,No,Low,997.08,380.2249724574339
CUST_04318,Female,1,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,90.17,1775.35,No,0.35132033697799914,No,Low,1082.04,380.14265742367417
CUST_01332,Female,1,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Bank transfer,87.39,1941.51,Yes,0.3620023481037922,No,Low,1048.68,379.62462240948486
CUST_01547,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,93.02,4972.9,Yes,0.34002931740582687,No,Low,1116.24,379.5543252610802
CUST_03443,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,81.04,1944.71,Yes,0.39028710580996995,No,Low,972.48,379.5464046580796
CUST_04082,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Credit card,87.69,108.56,Yes,0.36061221212948724,No,Low,1052.28,379.4650185796168
CUST_04771,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,93.09,5864.98,No,0.33960833679062735,No,Low,1117.08,379.369680862074
CUST_01464,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,80.14,1845.06,Yes,0.3944075282197026,No,Low,961.6800000000001,379.2938317383236
CUST_00594,Female,1,No,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,92.58,5253.09,Yes,0.3413762591934704,No,Low,1110.96,379.2553689135779
CUST_02939,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,90.66,5454.01,No,0.3485550749286172,No,Low,1087.92,379.20003711634126
CUST_00329,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,90.17,4589.19,No,0.35038189367678235,No,Low,1082.04,379.12722423402556
CUST_00324,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,82.36,1993.57,No,0.38356579764569965,No,Low,988.3199999999999,379.08574912919784
CUST_01991,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Credit card,85.33,1532.42,Yes,0.37015773285377146,No,Low,1023.96,379.02671213294786
