customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_00645,Female,0,No,Yes,66,No,No phone service,DSL,No,No,No,No,Two year,Yes,Electronic check,41.89,2758.54,No
CUST_00646,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.55,5770.06,No
CUST_00647,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Mailed check,87.27,1027.92,No
CUST_00648,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.03,672.6,No
CUST_00649,Female,0,Yes,No,63,No,No phone service,DSL,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,54.76,3426.08,No
CUST_00650,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,One year,Yes,Electronic check,88.68,3192.9,No
CUST_00651,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Two year,Yes,Bank transfer,87.62,4167.28,No
CUST_00652,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.22,5224.33,No
CUST_00653,Male,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.99,4191.91,No
CUST_00654,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,One year,Yes,Credit card,94.82,1100.15,No
CUST_00655,Female,0,No,Yes,3,No,No phone service,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.8,220.46,Yes
CUST_00656,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,Two year,No,Electronic check,67.46,4849.32,No
CUST_00657,Male,1,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.7,1228.58,No
CUST_00658,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.67,2973.82,No
CUST_00659,Female,1,Yes,No,52,No,No phone service,Fiber optic,Yes,Yes,No,Yes,One year,No,Credit card,87.14,4533.36,No
CUST_00660,Female,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Credit card,95.05,2210.57,No
CUST_00661,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer,87.91,4414.78,Yes
CUST_00662,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.95,1734.63,No
CUST_00663,Male,0,Yes,No,28,Yes,Yes,DSL,No,No,No,No,One year,Yes,Mailed check,62.58,1772.01,Yes
CUST_00664,Female,0,No,Yes,58,Yes,No,Fiber optic,No,No,No,Yes,Two year,Yes,Electronic check,82.01,4755.2,No
CUST_00665,Male,0,Yes,No,39,Yes,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,78.53,3035.41,No
CUST_00666,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,One year,Yes,Bank transfer,68.04,3387.76,No
CUST_00667,Female,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Mailed check,89.28,4397.85,No
CUST_00668,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.09,3114.14,No
CUST_00669,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Two year,Yes,Mailed check,90.38,5323.65,No
CUST_00670,Male,0,Yes,No,17,No,No phone service,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Mailed check,72.38,1248.51,Yes
CUST_00671,Male,0,No,No,19,No,No phone service,Fiber optic,No,Yes,Yes,No,One year,No,Electronic check,79.1,1529.4,No
CUST_00672,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,30.24,129.25,Yes
CUST_00673,Female,0,No,No,17,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Credit card,85.89,1453.56,No
CUST_00674,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.25,2450.41,No
CUST_00675,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card,79.14,0.0,Yes
CUST_00676,Male,0,Yes,No,18,Yes,No,DSL,No,Yes,No,No,Two year,Yes,Credit card,70.38,1269.26,No
CUST_00677,Female,0,Yes,No,25,Yes,No,DSL,Yes,No,No,No,Month-to-month,No,Credit card,61.41,1556.33,No
CUST_00678,Female,1,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,One year,No,Credit card,95.54,2699.39,No
CUST_00679,Female,1,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Credit card,90.48,5283.03,No
CUST_00680,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,81.57,5082.32,Yes
CUST_00681,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.45,1803.12,No
CUST_00682,Male,0,Yes,Yes,47,Yes,No,DSL,No,No,No,Yes,Month-to-month,No,Mailed check,67.46,3153.1,Yes
CUST_00683,Male,0,Yes,Yes,61,Yes,No,DSL,No,No,No,No,One year,Yes,Electronic check,58.4,3557.91,No
CUST_00684,Female,0,No,Yes,17,Yes,No,DSL,No,Yes,No,Yes,One year,Yes,Credit card,77.65,1315.73,No
CUST_00685,Male,0,Yes,No,65,Yes,No,DSL,No,No,Yes,No,One year,Yes,Bank transfer,64.91,4202.73,Yes
CUST_00686,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Mailed check,86.78,2198.59,Yes
CUST_00687,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Credit card,87.96,440.38,No
CUST_00688,Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,No,No,One year,Yes,Electronic check,86.43,5944.37,No
CUST_00689,Male,1,No,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.68,5263.47,No
CUST_00690,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.39,431.24,No
CUST_00691,Female,0,No,No,30,Yes,No,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,62.93,1859.83,Yes
CUST_00692,Female,1,Yes,No,55,No,No phone service,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.55,3869.63,Yes
CUST_00693,Male,1,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,No,Bank transfer,88.8,4724.91,No
CUST_00694,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,Yes,One year,Yes,Electronic check,62.6,2507.51,No
CUST_00695,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Credit card,87.41,1497.98,No
CUST_00696,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Credit card,58.84,1273.86,No
CUST_00697,Male,1,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,16.76,588.6,No
CUST_00698,Female,1,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,95.23,2267.76,No
CUST_00699,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Two year,Yes,Electronic check,86.04,539.74,No
CUST_00700,Male,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.68,1899.14,Yes
CUST_00701,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,Two year,Yes,Bank transfer,78.95,304.96,Yes
CUST_00702,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,96.16,1665.99,No
CUST_00703,Male,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card,84.92,2714.1,Yes
CUST_00704,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.39,3275.3,No
CUST_00705,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,Two year,Yes,Mailed check,88.61,5647.5,No
CUST_00706,Male,1,Yes,No,62,Yes,Yes,DSL,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,75.64,4666.27,No
CUST_00707,Female,1,Yes,No,71,Yes,No,DSL,No,No,Yes,Yes,Two year,Yes,Bank transfer,68.42,4868.9,No
CUST_00708,Female,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.71,5633.4,No
CUST_00709,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,Yes,One year,No,Electronic check,83.19,3335.77,No
CUST_00710,Female,0,Yes,No,49,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,70.08,3413.39,No
CUST_00711,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Credit card,80.86,2320.12,No
CUST_00712,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Electronic check,87.1,3241.94,No
CUST_00713,Male,0,Yes,Yes,34,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.08,2254.03,No
CUST_00714,Female,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,One year,Yes,Credit card,81.54,5297.35,No
CUST_00715,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,No,Yes,Yes,Two year,Yes,Credit card,70.16,3170.05,Yes
CUST_00716,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,98.2,683.81,No
CUST_00717,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,83.33,5595.52,Yes
CUST_00718,Female,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,One year,No,Mailed check,62.91,2201.23,No
CUST_00719,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,35.8,417.86,No
CUST_00720,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,101.78,7367.88,No
CUST_00721,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Electronic check,85.06,3750.81,No
CUST_00722,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,One year,Yes,Electronic check,90.71,2538.72,No
CUST_00723,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,71.36,2866.21,No
CUST_00724,Male,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Mailed check,88.64,4893.49,No
CUST_00725,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer,79.66,1151.94,Yes
CUST_00726,Male,1,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,Two year,Yes,Bank transfer,80.18,876.54,No
CUST_00727,Male,0,Yes,No,65,Yes,No,DSL,No,No,No,No,Two year,Yes,Electronic check,58.77,3794.92,No
CUST_00728,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,No,Yes,One year,Yes,Bank transfer,69.05,4254.98,No
CUST_00729,Male,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,Two year,No,Bank transfer,85.94,1516.72,No
CUST_00730,Female,0,No,Yes,29,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.0,1852.38,No
CUST_00731,Male,0,Yes,Yes,15,No,No phone service,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,44.54,680.56,Yes
CUST_00732,Male,0,No,No,12,Yes,No,DSL,Yes,No,Yes,No,Two year,Yes,Mailed check,70.68,860.63,No
CUST_00733,Male,0,No,No,68,No,No phone service,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,74.63,5053.37,Yes
CUST_00734,Female,0,No,Yes,22,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,55.37,1197.87,Yes
CUST_00735,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,No,Two year,Yes,Electronic check,83.9,5102.45,Yes
CUST_00736,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.84,945.04,No
CUST_00737,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Credit card,90.95,4720.77,Yes
CUST_00738,Male,1,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Credit card,96.56,1558.15,No
CUST_00739,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Two year,Yes,Credit card,89.0,4260.0,No
CUST_00740,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Two year,Yes,Mailed check,84.11,4043.24,No
CUST_00741,Male,0,No,Yes,66,Yes,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,60.79,3998.63,Yes
CUST_00742,Female,0,No,Yes,25,Yes,No,DSL,No,No,No,No,Two year,No,Credit card,63.94,1607.51,No
CUST_00743,Female,0,Yes,Yes,12,No,No phone service,DSL,Yes,No,No,No,One year,No,Mailed check,42.58,517.18,No
CUST_00744,Male,0,Yes,No,37,No,No phone service,DSL,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,54.41,2006.77,No
CUST_00745,Male,0,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,17.64,353.52,No
CUST_00746,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.2,974.8,No
CUST_00747,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,78.22,3425.82,No
CUST_00748,Male,0,No,Yes,45,Yes,No,Fiber optic,No,No,No,No,One year,No,Mailed check,81.03,3647.73,No
CUST_00749,Male,1,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card,84.93,3243.34,No
CUST_00750,Female,0,No,No,68,No,No phone service,Fiber optic,No,Yes,Yes,No,Two year,Yes,Bank transfer,74.18,5054.1,No
CUST_00751,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Mailed check,83.68,5623.08,No
CUST_00752,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,No,One year,Yes,Bank transfer,70.15,2644.71,No
CUST_00753,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.98,1518.96,No
CUST_00754,Female,0,No,Yes,67,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Electronic check,89.47,5981.08,Yes
CUST_00755,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Two year,Yes,Credit card,80.47,2737.03,No
CUST_00756,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card,75.85,543.4,No
CUST_00757,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.2,1581.95,Yes
CUST_00758,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,Two year,No,Electronic check,84.48,3263.16,No
CUST_00759,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,One year,Yes,Electronic check,90.8,3157.71,No
CUST_00760,Male,1,No,Yes,5,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,No,Credit card,64.07,279.6,No
CUST_00761,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,Two year,Yes,Electronic check,80.47,5552.99,No
CUST_00762,Female,0,Yes,No,72,No,No phone service,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Bank transfer,74.15,5330.21,Yes
CUST_00763,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,No,No,Two year,No,Bank transfer,72.33,1073.22,No
CUST_00764,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,One year,Yes,Bank transfer,85.17,3803.3,No
CUST_00765,Male,0,No,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,74.29,4297.19,Yes
CUST_00766,Male,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No,One year,Yes,Electronic check,63.38,2342.4,No
CUST_00767,Male,0,No,Yes,17,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,60.76,1028.22,No
CUST_00768,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,Yes,No,One year,Yes,Bank transfer,70.72,796.02,No
CUST_00769,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Bank transfer,91.45,4829.58,No
CUST_00770,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,31.93,1467.93,No
CUST_00771,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.64,22.1,No
CUST_00772,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,90.97,1293.64,Yes
CUST_00773,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,96.85,1955.45,Yes
CUST_00774,Female,0,No,No,0,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.34,0.0,No
CUST_00775,Female,1,No,No,66,Yes,No,DSL,No,Yes,Yes,No,One year,No,Credit card,72.55,4786.15,No
CUST_00776,Male,1,No,No,11,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,71.58,782.33,No
CUST_00777,Male,1,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,96.47,2617.86,No
CUST_00778,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Credit card,92.09,3479.91,No
CUST_00779,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,No,Two year,Yes,Bank transfer,70.83,2562.95,No
CUST_00780,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,Two year,Yes,Electronic check,94.63,5564.13,No
CUST_00781,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,36.53,1108.2,No
CUST_00782,Male,0,No,Yes,57,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Bank transfer,62.52,3576.52,No
CUST_00783,Female,1,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.26,979.93,No
CUST_00784,Female,1,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Credit card,83.27,2343.45,Yes
CUST_00785,Female,0,No,No,12,No,No phone service,Fiber optic,Yes,No,No,No,Two year,Yes,Electronic check,73.03,884.99,No
CUST_00786,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,One year,Yes,Electronic check,81.29,4107.7,No
CUST_00787,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Electronic check,92.57,4879.69,No
CUST_00788,Female,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,One year,No,Credit card,81.8,1499.84,No
CUST_00789,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Electronic check,84.59,4857.52,No
CUST_00790,Male,0,No,Yes,35,Yes,No,DSL,No,No,No,Yes,One year,Yes,Credit card,66.4,2316.87,No
CUST_00791,Female,0,No,No,27,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Bank transfer,66.03,1801.88,No
CUST_00792,Female,1,No,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.72,6045.42,No
CUST_00793,Male,0,Yes,No,2,Yes,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.3,161.59,Yes
CUST_00794,Female,0,Yes,Yes,40,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,55.59,2221.45,No
CUST_00795,Male,1,No,No,34,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.92,2156.94,No
CUST_00796,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card,83.03,4114.95,No
CUST_00797,Male,0,No,No,29,Yes,No,DSL,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,77.0,2258.11,No
CUST_00798,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Two year,No,Electronic check,93.44,6615.51,No
CUST_00799,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.61,5370.77,No
CUST_00800,Male,1,No,Yes,53,Yes,No,Fiber optic,Yes,No,No,No,Two year,Yes,Credit card,88.36,4678.74,No
CUST_00801,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,One year,Yes,Mailed check,90.88,6331.61,Yes
CUST_00802,Female,1,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No,No,Two year,Yes,Bank transfer,80.66,4090.64,No
CUST_00803,Male,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Bank transfer,86.33,2313.68,Yes
CUST_00804,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.95,2194.18,No
CUST_00805,Female,0,Yes,No,20,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Credit card,67.75,1351.19,No
CUST_00806,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Mailed check,80.25,2077.04,No
CUST_00807,Female,0,Yes,No,26,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,No,Electronic check,64.88,1685.64,No
CUST_00808,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Credit card,95.51,4701.28,No
CUST_00809,Female,0,Yes,No,28,Yes,No,DSL,No,No,Yes,Yes,One year,Yes,Mailed check,69.09,1929.49,No
CUST_00810,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Electronic check,92.36,3522.41,No
CUST_00811,Male,0,No,No,56,No,No phone service,Fiber optic,Yes,No,No,No,One year,Yes,Electronic check,75.0,4203.23,No
CUST_00812,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Two year,No,Mailed check,83.88,2995.6,No
CUST_00813,Male,0,Yes,Yes,63,Yes,No,DSL,No,Yes,No,No,Two year,Yes,Electronic check,68.34,4315.65,No
CUST_00814,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.45,4249.08,No
CUST_00815,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.26,767.09,No
CUST_00816,Male,0,Yes,Yes,29,No,No phone service,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.16,1489.07,No
CUST_00817,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.14,991.67,No
CUST_00818,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,Month-to-month,Yes,Credit card,74.14,1680.79,No
CUST_00819,Female,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Two year,No,Electronic check,80.42,244.57,No
CUST_00820,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,34.13,7.1,No
CUST_00821,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.51,1839.37,Yes
CUST_00822,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,One year,Yes,Electronic check,89.6,237.6,No
CUST_00823,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.75,2151.41,Yes
CUST_00824,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,Yes,No,Month-to-month,No,Mailed check,73.34,844.76,No
CUST_00825,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,One year,Yes,Electronic check,90.84,1075.67,No
CUST_00826,Female,0,No,Yes,33,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.27,2262.54,No
CUST_00827,Male,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,One year,No,Bank transfer,96.87,5617.87,No
CUST_00828,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,Two year,Yes,Electronic check,87.5,6305.33,Yes
CUST_00829,Male,0,No,No,30,Yes,No,DSL,No,Yes,Yes,No,Month-to-month,No,Electronic check,66.95,1975.19,Yes
CUST_00830,Female,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.28,2614.93,No
CUST_00831,Male,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,No,Credit card,84.04,1033.38,No
CUST_00832,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,34.56,1805.77,No
CUST_00833,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Mailed check,86.63,112.07,No
CUST_00834,Female,0,Yes,No,32,No,No phone service,Fiber optic,No,No,No,No,One year,No,Mailed check,63.61,2017.09,No
CUST_00835,Male,1,No,No,49,No,No phone service,DSL,No,No,No,Yes,One year,Yes,Mailed check,58.11,2866.65,No
CUST_00836,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,Two year,Yes,Electronic check,84.47,491.29,No
CUST_00837,Male,1,No,No,17,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,73.49,1227.85,No
CUST_00838,Male,0,No,No,50,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer,60.55,3040.55,No
CUST_00839,Female,0,No,No,7,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,72.87,518.72,No
CUST_00840,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.69,4543.64,No
